Local Granule ID,Entity ID,Acquisition Start Date,Acquisition End Date,Horizontal Tile Number,Vertical Tile Number,Day/Night Indicator,Version Number,Product Generation Algorithm,Auto Quality Flag,Auto Quality Flag Explanation,Science Quality Flag,Science Quality Flag Expln,Missing Data Percentage, DOI Authority,DOI Name,Date Entered,Date Updated,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Browse Link
MOD13Q1.A2006049.h11v04.006.2015161115859.hdf,2168035017,2/18/2006,3/5/2006,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2006049.h11v04.006,2168035017,https://earthexplorer.usgs.gov/browse-link/10785/2168035017
MOD13Q1.A2003161.h11v04.006.2015159143053.hdf,2167760307,6/10/2003,6/25/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003161.h11v04.006,2167760307,https://earthexplorer.usgs.gov/browse-link/10785/2167760307
MOD13Q1.A2003145.h11v04.006.2015158154503.hdf,2167570585,5/25/2003,6/9/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003145.h11v04.006,2167570585,https://earthexplorer.usgs.gov/browse-link/10785/2167570585
MOD13Q1.A2003129.h11v04.006.2015158153829.hdf,2167541117,5/9/2003,5/24/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003129.h11v04.006,2167541117,https://earthexplorer.usgs.gov/browse-link/10785/2167541117
MOD13Q1.A2003113.h11v04.006.2015158152329.hdf,2167525157,4/23/2003,5/8/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003113.h11v04.006,2167525157,https://earthexplorer.usgs.gov/browse-link/10785/2167525157
MOD13Q1.A2003097.h11v04.006.2015158152018.hdf,2167528843,4/7/2003,4/22/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003097.h11v04.006,2167528843,https://earthexplorer.usgs.gov/browse-link/10785/2167528843
MOD13Q1.A2005145.h11v04.006.2015157052902.hdf,2167358779,5/25/2005,6/9/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005145.h11v04.006,2167358779,https://earthexplorer.usgs.gov/browse-link/10785/2167358779
MOD13Q1.A2005305.h11v04.006.2015157061741.hdf,2167315899,11/1/2005,11/16/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005305.h11v04.006,2167315899,https://earthexplorer.usgs.gov/browse-link/10785/2167315899
MOD13Q1.A2005257.h11v04.006.2015157060746.hdf,2167285866,9/14/2005,9/29/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005257.h11v04.006,2167285866,https://earthexplorer.usgs.gov/browse-link/10785/2167285866
MOD13Q1.A2005289.h11v04.006.2015157062319.hdf,2167285988,10/16/2005,10/31/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005289.h11v04.006,2167285988,https://earthexplorer.usgs.gov/browse-link/10785/2167285988
MOD13Q1.A2005129.h11v04.006.2015157052428.hdf,2167300274,5/9/2005,5/24/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005129.h11v04.006,2167300274,https://earthexplorer.usgs.gov/browse-link/10785/2167300274
MOD13Q1.A2005193.h11v04.006.2015157053854.hdf,2167277183,7/12/2005,7/27/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005193.h11v04.006,2167277183,https://earthexplorer.usgs.gov/browse-link/10785/2167277183
MOD13Q1.A2005209.h11v04.006.2015157060043.hdf,2167279832,7/28/2005,8/12/2005,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2005209.h11v04.006,2167279832,https://earthexplorer.usgs.gov/browse-link/10785/2167279832
MOD13Q1.A2004321.h11v04.006.2015154140908.hdf,2166399943,11/16/2004,12/1/2004,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2004321.h11v04.006,2166399943,https://earthexplorer.usgs.gov/browse-link/10785/2166399943
MOD13Q1.A2004161.h11v04.006.2015154130051.hdf,2166365127,6/9/2004,6/24/2004,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2004161.h11v04.006,2166365127,https://earthexplorer.usgs.gov/browse-link/10785/2166365127
MOD13Q1.A2004289.h11v04.006.2015154134849.hdf,2166371002,10/15/2004,10/30/2004,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2004289.h11v04.006,2166371002,https://earthexplorer.usgs.gov/browse-link/10785/2166371002
MOD13Q1.A2004065.h11v04.006.2015154125239.hdf,2166371313,3/5/2004,3/20/2004,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/7/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2004065.h11v04.006,2166371313,https://earthexplorer.usgs.gov/browse-link/10785/2166371313
MOD13Q1.A2003193.h11v04.006.2015153110234.hdf,2166063968,7/12/2003,7/27/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003193.h11v04.006,2166063968,https://earthexplorer.usgs.gov/browse-link/10785/2166063968
MOD13Q1.A2003257.h11v04.006.2015153114102.hdf,2166021944,9/14/2003,9/29/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003257.h11v04.006,2166021944,https://earthexplorer.usgs.gov/browse-link/10785/2166021944
MOD13Q1.A2003273.h11v04.006.2015153115330.hdf,2166010934,9/30/2003,10/15/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003273.h11v04.006,2166010934,https://earthexplorer.usgs.gov/browse-link/10785/2166010934
MOD13Q1.A2003209.h11v04.006.2015153105917.hdf,2166012102,7/28/2003,8/12/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003209.h11v04.006,2166012102,https://earthexplorer.usgs.gov/browse-link/10785/2166012102
MOD13Q1.A2003289.h11v04.006.2015153121413.hdf,2165983985,10/16/2003,10/31/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003289.h11v04.006,2165983985,https://earthexplorer.usgs.gov/browse-link/10785/2165983985
MOD13Q1.A2003305.h11v04.006.2015153124923.hdf,2165979370,11/1/2003,11/16/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003305.h11v04.006,2165979370,https://earthexplorer.usgs.gov/browse-link/10785/2165979370
MOD13Q1.A2003225.h11v04.006.2015153114436.hdf,2165961070,8/13/2003,8/28/2003,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2003225.h11v04.006,2165961070,https://earthexplorer.usgs.gov/browse-link/10785/2165961070
MOD13Q1.A2002321.h11v04.006.2015152181608.hdf,2165728343,11/17/2002,12/2/2002,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2002321.h11v04.006,2165728343,https://earthexplorer.usgs.gov/browse-link/10785/2165728343
MOD13Q1.A2002289.h11v04.006.2015152040726.hdf,2165626115,10/16/2002,10/31/2002,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2002289.h11v04.006,2165626115,https://earthexplorer.usgs.gov/browse-link/10785/2165626115
MOD13Q1.A2002305.h11v04.006.2015152041327.hdf,2165646354,11/1/2002,11/16/2002,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2002305.h11v04.006,2165646354,https://earthexplorer.usgs.gov/browse-link/10785/2165646354
MOD13Q1.A2002257.h11v04.006.2015151082858.hdf,2165352308,9/14/2002,9/29/2002,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2002257.h11v04.006,2165352308,https://earthexplorer.usgs.gov/browse-link/10785/2165352308
MOD13Q1.A2002241.h11v04.006.2015150202809.hdf,2165151846,8/29/2002,9/13/2002,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2002241.h11v04.006,2165151846,https://earthexplorer.usgs.gov/browse-link/10785/2165151846
MOD13Q1.A2002273.h11v04.006.2015151081459.hdf,2165317187,9/30/2002,10/15/2002,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/8/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2002273.h11v04.006,2165317187,https://earthexplorer.usgs.gov/browse-link/10785/2165317187
